Date,Description,Amount,Currency,Converted_INR,Category
2025-09-23,DOCTOR PAYMENT,17,EUR,1516.4,Health
2024-05-28,POWER BILL PAYMENT,88,GBP,9248.8,Utilities
2024-02-28,CLOTHES PAYMENT,1486,INR,1486,Shopping
2024-12-18,UPI-FRUITS-4967,45,USD,3757.5,Food
2025-12-03,GOLD'S GYM PAYMENT,27,GBP,2837.7,Health
2024-07-11,GOLD'S GYM STORE,125,USD,10437.5,Health
2025-08-23,WWW.NIKE.COM,121,USD,10103.5,Shopping
2025-03-14,GROCERY PAYMENT,25,GBP,2627.5,Food
2025-06-07,LAB TEST PAYMENT,1488,INR,1488,Health
2025-08-26,HOTSTAR PAYMENT,57,GBP,5990.7,Entertainment
2024-09-06,UPI-INOX-1978,127,USD,10604.5,Entertainment
2024-11-01,INDIGO PAYMENT,5315,JPY,2923.25,Transport
2025-09-10,MCDONALDS PAYMENT,30,USD,2505.0,Food
2025-03-27,WWW.SPOTIFY.COM,120,GBP,12612.0,Entertainment
2025-09-18,SALON PAYMENT,132,GBP,13873.2,General
2025-03-20,WWW.CONCERT.COM,39,GBP,4098.9,Entertainment
2025-02-07,UPI PAYMENT,7770,JPY,4273.5,General
2025-09-12,XEROX PAYMENT,2369,INR,2369,General
2025-11-17,GIFT PAYMENT,2856,INR,2856,General
2024-02-01,TATA SKY PAYMENT,40,USD,3340.0,Utilities
2024-10-03,POSTPAID BILL PAYMENT,91,EUR,8117.2,Utilities
2024-07-30,GAS CYLINDER PAYMENT,80,USD,6680.0,Utilities
2025-04-10,XBOX PAYMENT,29,EUR,2586.8,Entertainment
2025-09-11,PARKING PAYMENT,482,INR,482,Transport
2024-11-07,PETROL PAYMENT,9080,JPY,4994.0,Transport
2025-10-28,PLAYSTATION PAYMENT,66,EUR,5887.2,Entertainment
2024-10-27,INOX PAYMENT,139,EUR,12398.8,Entertainment
2024-03-25,POS / MOBILE RECHARGE,2259,INR,2259,Utilities
2024-09-02,JEANS PAYMENT,61,USD,5093.5,Shopping
2024-09-17,GYM PAYMENT,1731,INR,1731,Health
2025-02-08,HOUSE RENT PAYMENT,3826,INR,3826,Utilities
2024-08-07,APPLE STORE PAYMENT,64,USD,5344.0,Shopping
2024-06-11,WWW.PHARMACY.COM,114,USD,9519.0,Health
2025-08-02,TRAIN TICKET PAYMENT,70,USD,5845.0,Transport
2025-07-18,LUNCH PAYMENT,15,EUR,1338.0,Food
2025-09-24,DINNER PAYMENT,66,USD,5511.0,Food
2024-11-14,CLINIC PAYMENT,121,EUR,10793.2,Health
2025-11-10,WATER BILL PAYMENT,2564,INR,2564,Utilities
2025-07-15,SUPERMARKET PAYMENT,86,GBP,9038.6,Food
2025-05-01,INTERNET PAYMENT,5908,JPY,3249.4,Utilities
2024-05-02,NETFLIX STORE,128,USD,10688.0,Entertainment
2024-02-16,BAKERY PAYMENT,4265,INR,4265,Food
2025-12-09,PRIME VIDEO PAYMENT,31,USD,2588.5,Entertainment
2024-04-06,DOMINOS STORE,2420,INR,2420,Food
2025-05-24,CAB PAYMENT,8027,JPY,4414.85,Transport
2025-11-16,POS / DENTIST,9810,JPY,5395.5,Health
2024-02-27,ATM WITHDRAWAL PAYMENT,142,EUR,12666.4,General
2024-07-05,CINEMA PAYMENT,130,GBP,13663.0,Entertainment
2024-11-24,MYNTRA PAYMENT,4691,JPY,2580.05,Shopping
2025-02-19,SPOTIFY PAYMENT,46,GBP,4834.6,Entertainment
2024-06-19,CAFE PAYMENT,1148,INR,1148,Food
2024-08-17,CHARITY PAYMENT,116,GBP,12191.6,General
2024-09-18,POWER BILL PAYMENT,47,GBP,4939.7,Utilities
2025-07-05,DUNKIN PAYMENT,71,GBP,7462.1,Food
2024-07-30,NETFLIX PAYMENT,123,EUR,10971.6,Entertainment
2025-07-30,UPI-TRANSFER-1557,18,GBP,1891.8,General
2024-10-21,BUS TICKET PAYMENT,7608,JPY,4184.4,Transport
2024-05-27,MAINTENANCE PAYMENT,133,EUR,11863.6,Utilities
2025-09-05,GYM PAYMENT,60,GBP,6306.0,Health
2025-08-20,PETROL PAYMENT,148,EUR,13201.6,Transport
2024-10-16,POS / DTH,117,GBP,12296.7,Utilities
2024-11-28,POS / TRAIN TICKET,4860,INR,4860,Transport
2025-05-02,BAKERY PAYMENT,943,INR,943,Food
2025-09-02,PRINT PAYMENT,17,USD,1419.5,General
2024-09-03,CULT FIT PAYMENT,123,GBP,12927.3,Health
2025-08-06,BLOOD TEST PAYMENT,713,INR,713,Health
2024-05-04,CAFE PAYMENT,1097,INR,1097,Food
2025-04-12,COFFEE STORE,2257,JPY,1241.35,Food
2025-06-13,IPL MATCH PAYMENT,70,USD,5845.0,Entertainment
2024-05-03,ADIDAS PAYMENT,8294,JPY,4561.7,Shopping
2025-01-13,OLA PAYMENT,109,EUR,9722.8,Transport
2024-08-11,WWW.YOUTUBE PREMIUM.COM,55,GBP,5780.5,Entertainment
2025-04-13,GROCERY PAYMENT,118,EUR,10525.6,Food
2024-12-31,HOSPITAL PAYMENT,4736,INR,4736,Health
2025-07-12,SUBWAY PAYMENT,90,USD,7515.0,Food
2024-01-19,TATA SKY PAYMENT,134,USD,11189.0,Utilities
2025-12-08,PETROL PAYMENT,24,GBP,2522.4,Transport
2025-04-15,UPI PAYMENT,89,EUR,7938.8,General
2024-10-02,UPI-SPOTIFY-9742,35,USD,2922.5,Entertainment
2024-06-29,SUPERMARKET PAYMENT,32,EUR,2854.4,Food
2024-04-17,INDIGO PAYMENT,1939,JPY,1066.45,Transport
2024-02-21,BISTRO PAYMENT,54,GBP,5675.4,Food
2024-06-11,UPI-CINEMA-5222,128,GBP,13452.8,Entertainment
2025-05-08,OLA PAYMENT,1276,JPY,701.8,Transport
2025-05-14,UPI-SPA-5885,8427,JPY,4634.85,General
2025-04-16,FRUITS PAYMENT,138,USD,11523.0,Food
2024-03-21,1MG STORE,111,GBP,11666.1,Health
2024-04-29,POWER BILL PAYMENT,62,USD,5177.0,Utilities
2024-07-02,UBER PAYMENT,72,EUR,6422.4,Transport
2025-05-13,RAILWAY STORE,5437,JPY,2990.35,Transport
2024-12-02,PREPAID RECHARGE PAYMENT,87,USD,7264.5,Utilities
2024-07-29,PLAYSTATION PAYMENT,101,GBP,10615.1,Entertainment
2024-01-01,RENT PAYMENT,4540,JPY,2497.0,Utilities
2024-07-09,CINEMA PAYMENT,33,EUR,2943.6,Entertainment
2025-08-04,CASH PAYMENT,23,USD,1920.5,General
2024-04-19,XEROX PAYMENT,60,USD,5010.0,General
2024-01-28,MOVIE PAYMENT,77,USD,6429.5,Entertainment
2025-03-18,BAKERY PAYMENT,1389,INR,1389,Food
2024-05-14,TRAIN TICKET PAYMENT,3605,INR,3605,Transport
2025-05-15,CONCERT PAYMENT,25,GBP,2627.5,Entertainment
2025-01-31,WWW.LPG.COM,4915,JPY,2703.25,Utilities
2024-06-10,COURIER PAYMENT,2594,JPY,1426.7,General
2024-01-13,CHARITY PAYMENT,25,USD,2087.5,General
2025-06-19,JIO FIBER PAYMENT,2112,INR,2112,Utilities
2024-02-14,UPI-APPLE STORE-2658,41,EUR,3657.2,Shopping
2024-06-20,BUS TICKET PAYMENT,9184,JPY,5051.2,Transport
2024-08-15,SPA PAYMENT,31,USD,2588.5,General
2025-04-12,GOLD'S GYM PAYMENT,14,USD,1169.0,Health
2025-03-12,POS / GROCERY,15,EUR,1338.0,Food
2024-03-27,TATA SKY PAYMENT,7,USD,584.5,Utilities
2024-03-26,PUMA PAYMENT,4318,JPY,2374.9,Shopping
2024-08-12,CASH PAYMENT,761,INR,761,General
2025-02-18,BAKERY PAYMENT,8911,JPY,4901.05,Food
2025-03-01,POSTPAID BILL PAYMENT,140,USD,11690.0,Utilities
2025-03-09,1MG PAYMENT,2102,INR,2102,Health
2025-06-22,BUS TICKET PAYMENT,133,EUR,11863.6,Transport
2025-05-31,CHARITY PAYMENT,49,USD,4091.5,General
2024-12-21,CULT FIT PAYMENT,4483,INR,4483,Health
2025-02-25,PETROL PAYMENT,76,GBP,7987.6,Transport
2025-11-22,DUNKIN PAYMENT,76,EUR,6779.2,Food
2024-10-18,PIZZA PAYMENT,53,GBP,5570.3,Food
2025-01-26,AJIO PAYMENT,497,INR,497,Shopping
2025-12-10,POS / EMIRATES,2265,INR,2265,Transport
2025-04-06,SHOPPING PAYMENT,46,EUR,4103.2,Shopping
2024-05-03,WWW.BROADBAND.COM,35,EUR,3122.0,Utilities
2025-03-16,JEANS PAYMENT,76,EUR,6779.2,Shopping
2025-03-14,SALON PAYMENT,6424,JPY,3533.2,General
2024-12-13,DTH PAYMENT,4257,JPY,2341.35,Utilities
2025-08-01,POS / AIRTEL BILL,131,EUR,11685.2,Utilities
2024-10-16,TRANSFER PAYMENT,68,EUR,6065.6,General
2025-05-30,IKEA PAYMENT,50,USD,4175.0,Shopping
2025-05-21,IPL MATCH PAYMENT,15,USD,1252.5,Entertainment
2024-06-04,COFFEE PAYMENT,89,USD,7431.5,Food
2024-02-25,WWW.SALON.COM,60,INR,60,General
2025-07-05,SALON PAYMENT,116,USD,9686.0,General
2024-05-31,1MG PAYMENT,36,EUR,3211.2,Health
2025-12-14,WWW.INSURANCE PREMIUM.COM,137,USD,11439.5,Health
2024-11-20,XBOX PAYMENT,141,EUR,12577.2,Entertainment
2025-08-06,STATIONERY PAYMENT,94,EUR,8384.8,General
2025-03-09,FLIPKART PAYMENT,97,USD,8099.5,Shopping
2025-09-20,DINNER PAYMENT,8212,JPY,4516.6,Food
2025-11-19,POS / DONATION,2215,JPY,1218.25,General
2024-05-29,UNIQLO STORE,10,EUR,892.0,Shopping
2025-10-17,JIO FIBER PAYMENT,7167,JPY,3941.85,Utilities
2024-05-28,MEDICINE PAYMENT,80,INR,80,Health
2025-04-26,CAPPUCCINO PAYMENT,29,USD,2421.5,Food
2024-12-06,RAPIDO PAYMENT,6811,JPY,3746.05,Transport
2025-05-12,PRIME VIDEO PAYMENT,3027,INR,3027,Entertainment
2024-07-24,UPI PAYMENT,84,USD,7014.0,General
2024-07-29,REEBOK PAYMENT,4649,INR,4649,Shopping
2025-06-27,STARBUCKS PAYMENT,104,USD,8684.0,Food
2025-07-25,DONATION PAYMENT,41,USD,3423.5,General
2025-05-06,WWW.PARKING.COM,148,USD,12358.0,Transport
2025-02-08,ONEPLUS PAYMENT,8764,JPY,4820.2,Shopping
2025-04-02,INSURANCE PREMIUM STORE,54,USD,4509.0,Health
2024-08-12,POS / TRANSFER,4724,INR,4724,General
2025-06-16,UPI-POSTPAID BILL-3503,2490,JPY,1369.5,Utilities
2024-11-02,BLOOD TEST PAYMENT,65,EUR,5798.0,Health
2025-10-28,RAPIDO PAYMENT,976,INR,976,Transport
2024-12-12,IKEA PAYMENT,118,USD,9853.0,Shopping
2025-04-26,DOMINOS PAYMENT,84,EUR,7492.8,Food
2025-09-03,SWIGGY PAYMENT,1123,INR,1123,Food
2025-03-15,RAILWAY PAYMENT,3392,INR,3392,Transport
2024-09-16,THEATRE PAYMENT,6504,JPY,3577.2,Entertainment
2024-05-17,WWW.NETFLIX.COM,47,USD,3924.5,Entertainment
2025-08-14,HOUSE RENT PAYMENT,9330,JPY,5131.5,Utilities
2024-06-30,SNEAKERS PAYMENT,112,EUR,9990.4,Shopping
2025-11-26,CASH PAYMENT,391,INR,391,General
2025-11-19,WWW.LYFT.COM,128,GBP,13452.8,Transport
2024-05-13,UNIQLO PAYMENT,112,USD,9352.0,Shopping
2025-01-02,POS / INOX,8149,JPY,4481.95,Entertainment
2024-01-13,RENT PAYMENT,138,GBP,14503.8,Utilities
2025-08-11,BAKERY PAYMENT,105,USD,8767.5,Food
2025-07-11,AIRTEL BILL PAYMENT,142,USD,11857.0,Utilities
2024-12-03,SPOTIFY PAYMENT,3758,INR,3758,Entertainment
2024-02-16,XBOX PAYMENT,95,GBP,9984.5,Entertainment
2025-09-02,PRIME VIDEO PAYMENT,3595,INR,3595,Entertainment
2025-11-17,MALL PAYMENT,161,INR,161,Shopping
2025-10-12,POS / CAPPUCCINO,13,USD,1085.5,Food
2024-07-01,INDIGO PAYMENT,648,INR,648,Transport
2025-06-11,RESTAURANT PAYMENT,21,EUR,1873.2,Food
2025-12-05,SWIGGY PAYMENT,2069,INR,2069,Food
2024-02-17,HAIRCUT PAYMENT,56,EUR,4995.2,General
2024-11-20,PLAYSTATION PAYMENT,43,EUR,3835.6,Entertainment
2024-06-05,UPI-MOVIE-9431,2789,JPY,1533.95,Entertainment
2024-02-02,CONCERT PAYMENT,6,USD,501.0,Entertainment
2024-03-11,SNEAKERS STORE,1621,JPY,891.55,Shopping
2024-06-01,SUPERMARKET PAYMENT,121,EUR,10793.2,Food
2024-11-11,UPI PAYMENT,44,USD,3674.0,General
2024-09-22,ZOMATO PAYMENT,90,USD,7515.0,Food
2024-07-21,WWW.INTERNET.COM,91,USD,7598.5,Utilities
2024-07-03,PUMA PAYMENT,139,GBP,14608.9,Shopping
2024-08-18,CRICKET PAYMENT,121,EUR,10793.2,Entertainment
2024-11-16,DINNER PAYMENT,2395,INR,2395,Food
2024-10-20,POST OFFICE PAYMENT,136,EUR,12131.2,General
2025-05-18,CASH PAYMENT,2574,INR,2574,General
2025-10-31,CHARITY STORE,129,USD,10771.5,General
2025-03-05,BISTRO STORE,1699,INR,1699,Food
2024-01-29,PREPAID RECHARGE PAYMENT,51,EUR,4549.2,Utilities
2024-08-31,SHELL STATION PAYMENT,104,USD,8684.0,Transport
2024-09-24,UPI-REEBOK-6168,7516,JPY,4133.8,Shopping
2024-08-13,UNIQLO PAYMENT,106,EUR,9455.2,Shopping
2024-10-30,DISNEY+ PAYMENT,101,USD,8433.5,Entertainment
2025-07-25,JIO FIBER STORE,35,GBP,3678.5,Utilities
2024-06-10,IPL MATCH PAYMENT,11,USD,918.5,Entertainment
2024-09-22,CHARITY PAYMENT,8330,JPY,4581.5,General
2025-09-29,INDIGO STORE,32,USD,2672.0,Transport
2025-05-16,DECATHLON PAYMENT,120,GBP,12612.0,Shopping
2025-03-14,ESPRESSO PAYMENT,76,GBP,7987.6,Food
2025-05-19,FASTAG PAYMENT,2177,INR,2177,Transport
2024-06-16,FUEL PAYMENT,6,GBP,630.6,Transport
2024-12-08,EMIRATES STORE,26,GBP,2732.6,Transport
2025-05-07,SWIGGY PAYMENT,2202,INR,2202,Food
2025-10-03,XBOX PAYMENT,4790,INR,4790,Entertainment
2024-06-26,LUNCH PAYMENT,29,USD,2421.5,Food
2024-02-18,BP PUMP PAYMENT,5430,JPY,2986.5,Transport
2025-10-24,OLA PAYMENT,116,GBP,12191.6,Transport
2025-01-19,WWW.TRAIN TICKET.COM,6537,JPY,3595.35,Transport
2024-09-14,LATTE PAYMENT,62,USD,5177.0,Food
2024-11-13,LAB TEST PAYMENT,32,USD,2672.0,Health
2024-06-05,YOUTUBE PREMIUM PAYMENT,122,EUR,10882.4,Entertainment
2025-02-09,APOLLO PHARMACY PAYMENT,137,GBP,14398.7,Health
2024-02-25,XEROX PAYMENT,3071,INR,3071,General
2024-08-01,GOLD'S GYM PAYMENT,88,GBP,9248.8,Health
2025-11-29,APPLE MUSIC PAYMENT,96,GBP,10089.6,Entertainment
2025-02-08,INDIGO PAYMENT,2665,JPY,1465.75,Transport
2024-01-16,WWW.PRIME VIDEO.COM,5948,JPY,3271.4,Entertainment
2025-01-11,MOVIE PAYMENT,8699,JPY,4784.45,Entertainment
2024-02-04,TRANSFER PAYMENT,6157,JPY,3386.35,General
2025-10-06,COFFEE PAYMENT,45,GBP,4729.5,Food
2025-09-19,PHARMACY PAYMENT,131,USD,10938.5,Health
2025-08-10,AIR INDIA STORE,109,USD,9101.5,Transport
2024-09-28,SPOTIFY PAYMENT,135,GBP,14188.5,Entertainment
2025-06-01,BURGER KING PAYMENT,150,GBP,15765.0,Food
2025-10-24,MOBILE RECHARGE PAYMENT,6543,JPY,3598.65,Utilities
2025-08-30,UPI-PHARMACY-1584,661,INR,661,Health
2025-05-21,PRINT PAYMENT,3422,JPY,1882.1,General
2025-04-17,OLA PAYMENT,8824,JPY,4853.2,Transport
2025-04-12,POS / NETFLIX,21,EUR,1873.2,Entertainment
2024-02-01,UPI-IKEA-7500,5447,JPY,2995.85,Shopping
2024-02-22,TRANSFER PAYMENT,8035,JPY,4419.25,General
2024-06-07,TABLETS PAYMENT,487,INR,487,Health
2025-04-24,SHELL STATION PAYMENT,66,USD,5511.0,Transport
2025-11-08,UPI-WATER BILL-9039,1273,JPY,700.15,Utilities
2025-04-11,INSURANCE PREMIUM PAYMENT,113,USD,9435.5,Health
2024-09-03,SHELL STATION PAYMENT,53,EUR,4727.6,Transport
2025-04-08,XEROX PAYMENT,9369,JPY,5152.95,General
2025-05-29,DTH PAYMENT,441,INR,441,Utilities
2025-07-10,CLOTHES PAYMENT,822,INR,822,Shopping
2024-09-13,UPI-BREAKFAST-5448,50,USD,4175.0,Food
2025-05-23,PLAYSTATION PAYMENT,3332,INR,3332,Entertainment
2024-07-06,WIFI PAYMENT,121,GBP,12717.1,Utilities
2025-04-26,PLAYSTATION PAYMENT,88,USD,7348.0,Entertainment
2024-07-14,BUS TICKET PAYMENT,1591,INR,1591,Transport
2024-10-16,UPI-DUNKIN-9876,4073,JPY,2240.15,Food
2024-11-06,STATIONERY PAYMENT,138,EUR,12309.6,General
2024-05-05,BLOOD TEST STORE,131,USD,10938.5,Health
2024-11-09,GOLD'S GYM PAYMENT,63,GBP,6621.3,Health
2024-12-10,ELECTRICITY BILL STORE,70,EUR,6244.0,Utilities
2024-09-30,RAILWAY PAYMENT,2020,INR,2020,Transport
2024-03-06,BAKERY PAYMENT,5433,JPY,2988.15,Food
2025-03-24,ELECTRICITY BILL PAYMENT,109,EUR,9722.8,Utilities
2025-03-14,BREAKFAST PAYMENT,137,GBP,14398.7,Food
2025-05-05,TATA SKY PAYMENT,98,EUR,8741.6,Utilities
2025-11-27,EMIRATES PAYMENT,42,GBP,4414.2,Transport
2024-11-07,DISNEY+ PAYMENT,119,EUR,10614.8,Entertainment
2024-11-04,UPI-STARBUCKS-8969,1282,JPY,705.1,Food
2024-11-05,AJIO PAYMENT,55,USD,4592.5,Shopping
2024-12-29,TRANSFER PAYMENT,40,GBP,4204.0,General
2025-09-23,WIFI PAYMENT,13,GBP,1366.3,Utilities
2024-04-29,SPOTIFY PAYMENT,3131,INR,3131,Entertainment
2025-04-17,FASTAG PAYMENT,16,GBP,1681.6,Transport
2024-11-18,DIESEL PAYMENT,44,EUR,3924.8,Transport
2025-04-04,SAMSUNG PAYMENT,60,GBP,6306.0,Shopping
2024-02-01,CASH STORE,7,USD,584.5,General
2024-07-15,MCDONALDS PAYMENT,126,GBP,13242.6,Food
2024-05-06,INOX PAYMENT,1270,INR,1270,Entertainment
2025-06-12,ACT FIBERNET PAYMENT,1190,INR,1190,Utilities
2024-02-07,CHAI PAYMENT,46,USD,3841.0,Food
2025-05-05,POS / SNEAKERS,104,EUR,9276.8,Shopping
2025-10-25,FLIGHT PAYMENT,27,USD,2254.5,Transport
2024-01-04,JEANS PAYMENT,33,USD,2755.5,Shopping
2025-10-26,JEANS PAYMENT,1837,INR,1837,Shopping
2024-07-16,PRINT PAYMENT,2867,INR,2867,General
2024-11-27,RENT PAYMENT,39,USD,3256.5,Utilities
2024-04-10,SAMSUNG PAYMENT,558,INR,558,Shopping
2024-05-22,THEATRE PAYMENT,141,EUR,12577.2,Entertainment
2025-10-04,DOCTOR PAYMENT,1827,INR,1827,Health
2025-03-04,PARKING PAYMENT,17,USD,1419.5,Transport
2024-06-18,ACT FIBERNET PAYMENT,109,USD,9101.5,Utilities
2024-11-14,DOCTOR PAYMENT,34,EUR,3032.8,Health
2024-05-12,PREPAID RECHARGE PAYMENT,38,USD,3173.0,Utilities
2025-09-23,BREAKFAST PAYMENT,3581,INR,3581,Food
2024-12-18,BREAKFAST PAYMENT,9914,JPY,5452.7,Food
2025-01-24,STEAM PAYMENT,89,USD,7431.5,Entertainment
2024-12-23,ACT FIBERNET PAYMENT,1324,INR,1324,Utilities
2024-05-05,ACT FIBERNET PAYMENT,69,GBP,7251.9,Utilities
2024-07-17,EVENT PAYMENT,9697,JPY,5333.35,Entertainment
2024-02-09,PHARMACY PAYMENT,132,USD,11022.0,Health
2024-11-26,OLA PAYMENT,140,EUR,12488.0,Transport
2024-05-28,DINNER PAYMENT,51,EUR,4549.2,Food
2024-09-25,BROADBAND PAYMENT,1699,JPY,934.45,Utilities
2025-06-25,BURGER KING PAYMENT,21,EUR,1873.2,Food
2025-07-26,BURGER KING PAYMENT,9308,JPY,5119.4,Food
2024-06-07,SALON PAYMENT,48,EUR,4281.6,General
2025-01-29,TATA SKY PAYMENT,7709,JPY,4239.95,Utilities
2024-10-20,MEDICINE PAYMENT,1944,JPY,1069.2,Health
2025-10-12,BLOOD TEST PAYMENT,490,INR,490,Health
2025-01-08,POS / PVR,589,JPY,323.95,Entertainment
2025-07-19,CRICKET PAYMENT,41,GBP,4309.1,Entertainment
2024-01-28,DONATION PAYMENT,40,GBP,4204.0,General
2025-03-25,SEND MONEY PAYMENT,76,USD,6346.0,General
2025-09-01,SPA PAYMENT,124,USD,10354.0,General
2024-03-15,FUEL PAYMENT,11,GBP,1156.1,Transport
2025-02-11,PARKING PAYMENT,3200,INR,3200,Transport
2024-01-05,SUBWAY PAYMENT,2406,INR,2406,Food
2025-06-03,MEDICINE PAYMENT,62,USD,5177.0,Health
2024-06-13,CONCERT PAYMENT,20,GBP,2102.0,Entertainment
2025-12-01,GIFT PAYMENT,1937,INR,1937,General
2025-01-24,CONCERT PAYMENT,93,EUR,8295.6,Entertainment
2025-10-24,MALL PAYMENT,125,GBP,13137.5,Shopping
2025-08-26,CHAI PAYMENT,6837,JPY,3760.35,Food
2025-03-06,DUNKIN PAYMENT,41,EUR,3657.2,Food
2024-11-06,WWW.BISTRO.COM,60,EUR,5352.0,Food
2024-05-05,ATM WITHDRAWAL PAYMENT,140,USD,11690.0,General
2024-12-04,GYM PAYMENT,7028,JPY,3865.4,Health
2024-03-19,BROADBAND PAYMENT,108,USD,9018.0,Utilities
2024-04-19,UPI-DOCTOR-9103,9949,JPY,5471.95,Health
2024-06-17,THEATRE PAYMENT,2279,INR,2279,Entertainment
2025-05-03,DIESEL PAYMENT,110,EUR,9812.0,Transport
2025-11-26,CAPPUCCINO PAYMENT,41,EUR,3657.2,Food
2025-02-04,MOVIE PAYMENT,3738,JPY,2055.9,Entertainment
2024-09-07,MALL PAYMENT,112,USD,9352.0,Shopping
2025-11-24,ATM WITHDRAWAL PAYMENT,124,GBP,13032.4,General
2024-05-14,XBOX PAYMENT,4631,JPY,2547.05,Entertainment
2024-03-25,UPI-PVR-9590,1720,INR,1720,Entertainment
2025-11-08,CAB PAYMENT,4274,INR,4274,Transport
2024-06-04,CINEMA PAYMENT,6787,JPY,3732.85,Entertainment
2025-11-09,YOUTUBE PREMIUM PAYMENT,38,EUR,3389.6,Entertainment
2024-07-31,FLIPKART PAYMENT,840,INR,840,Shopping
2024-04-23,MAINTENANCE PAYMENT,143,GBP,15029.3,Utilities
2024-11-03,LPG PAYMENT,107,GBP,11245.7,Utilities
2025-11-07,STATIONERY PAYMENT,98,EUR,8741.6,General
2024-11-05,PETROL PAYMENT,4038,INR,4038,Transport
2025-03-19,NETMEDS PAYMENT,1746,INR,1746,Health
2025-07-15,WWW.THEATRE.COM,2587,JPY,1422.85,Entertainment
2024-06-26,WWW.LYFT.COM,3188,INR,3188,Transport
2024-01-22,AIRTEL BILL PAYMENT,4037,JPY,2220.35,Utilities
2025-04-30,FRUITS PAYMENT,6663,JPY,3664.65,Food
2025-11-22,SWIGGY PAYMENT,44,EUR,3924.8,Food
2024-02-09,WWW.NETMEDS.COM,17,GBP,1786.7,Health
2024-08-26,UNIQLO PAYMENT,9848,JPY,5416.4,Shopping
2024-09-13,BAKERY PAYMENT,40,USD,3340.0,Food
2024-08-19,HOUSE RENT PAYMENT,39,GBP,4098.9,Utilities
2024-04-18,INDIGO PAYMENT,4123,INR,4123,Transport
2024-08-12,GYM PAYMENT,84,USD,7014.0,Health
2025-09-15,GIFT PAYMENT,94,USD,7849.0,General
2025-11-27,NIKE PAYMENT,32,GBP,3363.2,Shopping
2024-09-26,MEDICINE PAYMENT,28,USD,2338.0,Health
2024-04-26,INSURANCE PREMIUM PAYMENT,85,USD,7097.5,Health
2024-08-06,INOX PAYMENT,85,EUR,7582.0,Entertainment
2024-04-17,LATTE PAYMENT,18,GBP,1891.8,Food
2024-09-13,UPI-GAS CYLINDER-4041,8307,JPY,4568.85,Utilities
2024-10-17,HOTSTAR PAYMENT,2480,INR,2480,Entertainment
2025-01-18,GAME PAYMENT,712,INR,712,Entertainment
2025-06-11,INOX PAYMENT,1652,JPY,908.6,Entertainment
2024-05-20,UPI-STATIONERY-3869,30,USD,2505.0,General
2024-08-16,JIO FIBER PAYMENT,36,USD,3006.0,Utilities
2025-08-14,STATIONERY PAYMENT,76,USD,6346.0,General
2024-08-30,MAINTENANCE PAYMENT,57,USD,4759.5,Utilities
2024-04-05,WWW.PETROL.COM,7913,JPY,4352.15,Transport
2025-01-27,STARBUCKS STORE,11,EUR,981.2,Food
2024-12-30,LYFT PAYMENT,73,USD,6095.5,Transport
2024-03-24,BISTRO STORE,2302,INR,2302,Food
2025-04-25,JEANS PAYMENT,131,USD,10938.5,Shopping
2025-11-22,HOTSTAR PAYMENT,8432,JPY,4637.6,Entertainment
2024-04-01,UPI PAYMENT,5252,JPY,2888.6,General
2025-06-10,FLIPKART PAYMENT,21,GBP,2207.1,Shopping
2024-12-24,HOUSE RENT PAYMENT,8523,JPY,4687.65,Utilities
2024-10-08,UPI-SHOPPING-5347,96,GBP,10089.6,Shopping
2024-08-17,EVENT STORE,40,USD,3340.0,Entertainment
2024-10-21,1MG PAYMENT,7162,JPY,3939.1,Health
2024-01-24,WWW.VEGETABLES.COM,870,INR,870,Food
2024-06-13,GYM PAYMENT,105,GBP,11035.5,Health
2025-03-19,BUS TICKET PAYMENT,83,EUR,7403.6,Transport
2025-10-20,SHELL STATION PAYMENT,48,EUR,4281.6,Transport
2025-05-19,SNEAKERS PAYMENT,57,USD,4759.5,Shopping
2024-12-11,RESTAURANT PAYMENT,6174,JPY,3395.7,Food
2025-08-28,BISTRO PAYMENT,8070,JPY,4438.5,Food
2025-07-09,DUNKIN PAYMENT,2113,INR,2113,Food
2024-08-24,ADIDAS PAYMENT,35,GBP,3678.5,Shopping
2025-08-31,CASH PAYMENT,105,USD,8767.5,General
2024-12-20,HOUSE RENT PAYMENT,2179,INR,2179,Utilities
2024-07-25,PRIME VIDEO PAYMENT,1972,JPY,1084.6,Entertainment
2025-04-12,IKEA PAYMENT,62,USD,5177.0,Shopping
2025-05-14,MOVIE PAYMENT,13,GBP,1366.3,Entertainment
2024-09-05,CINEMA PAYMENT,123,EUR,10971.6,Entertainment
2024-04-27,UPI PAYMENT,674,INR,674,General
2025-10-25,POS / BLOOD TEST,3457,INR,3457,Health
2025-02-25,LUNCH PAYMENT,43,GBP,4519.3,Food
2024-03-12,SPOTIFY PAYMENT,138,GBP,14503.8,Entertainment
2024-05-27,TRAIN TICKET PAYMENT,93,USD,7765.5,Transport
2024-01-20,TACO BELL PAYMENT,3947,INR,3947,Food
2025-08-13,ADIDAS PAYMENT,1655,INR,1655,Shopping
2025-04-03,DENTIST PAYMENT,148,GBP,15554.8,Health
2025-04-03,POS / SHELL STATION,142,GBP,14924.2,Transport
2024-04-26,CHARITY PAYMENT,37,USD,3089.5,General
2025-04-14,LUNCH PAYMENT,40,GBP,4204.0,Food
2024-08-27,WWW.INSURANCE PREMIUM.COM,124,GBP,13032.4,Health
2025-02-28,PLAYSTATION PAYMENT,82,GBP,8618.2,Entertainment
